[10/16/17 10:30:15 INFO] Epoch 1 ; Iteration 3150/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2673 ; Perplexity 201.57	
[10/16/17 10:30:51 INFO] Epoch 1 ; Iteration 3200/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2737 ; Perplexity 196.82	
[10/16/17 10:31:28 INFO] Epoch 1 ; Iteration 3250/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2822 ; Perplexity 196.52	
[10/16/17 10:32:05 INFO] Epoch 1 ; Iteration 3300/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2720 ; Perplexity 197.43	
[10/16/17 10:32:42 INFO] Epoch 1 ; Iteration 3350/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2638 ; Perplexity 188.36	
[10/16/17 10:33:18 INFO] Epoch 1 ; Iteration 3400/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2537 ; Perplexity 191.49	
[10/16/17 10:33:56 INFO] Epoch 1 ; Iteration 3450/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2706 ; Perplexity 188.95	
[10/16/17 10:34:33 INFO] Epoch 1 ; Iteration 3500/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2582 ; Perplexity 190.35	
[10/16/17 10:35:10 INFO] Epoch 1 ; Iteration 3550/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2717 ; Perplexity 188.05	
[10/16/17 10:35:46 INFO] Epoch 1 ; Iteration 3600/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2365 ; Perplexity 185.78	
[10/16/17 10:36:23 INFO] Epoch 1 ; Iteration 3650/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2707 ; Perplexity 188.29	
[10/16/17 10:37:00 INFO] Epoch 1 ; Iteration 3700/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2664 ; Perplexity 185.39	
[10/16/17 10:37:36 INFO] Epoch 1 ; Iteration 3750/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2550 ; Perplexity 187.15	
[10/16/17 10:38:14 INFO] Epoch 1 ; Iteration 3800/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2715 ; Perplexity 179.96	
[10/16/17 10:38:51 INFO] Epoch 1 ; Iteration 3850/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2674 ; Perplexity 184.41	
[10/16/17 10:39:28 INFO] Epoch 1 ; Iteration 3900/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2518 ; Perplexity 182.42	
[10/16/17 10:40:05 INFO] Epoch 1 ; Iteration 3950/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2412 ; Perplexity 182.45	
[10/16/17 10:40:40 INFO] Epoch 1 ; Iteration 4000/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2606 ; Perplexity 180.01	
[10/16/17 10:41:17 INFO] Epoch 1 ; Iteration 4050/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2625 ; Perplexity 173.30	
[10/16/17 10:41:53 INFO] Epoch 1 ; Iteration 4100/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2689 ; Perplexity 175.41	
[10/16/17 10:42:28 INFO] Epoch 1 ; Iteration 4150/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2689 ; Perplexity 176.02	
[10/16/17 10:43:05 INFO] Epoch 1 ; Iteration 4200/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2703 ; Perplexity 176.69	
[10/16/17 10:43:42 INFO] Epoch 1 ; Iteration 4250/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2616 ; Perplexity 179.39	
[10/16/17 10:44:19 INFO] Epoch 1 ; Iteration 4300/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2526 ; Perplexity 173.27	
[10/16/17 10:44:57 INFO] Epoch 1 ; Iteration 4350/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2649 ; Perplexity 176.22	
[10/16/17 10:45:33 INFO] Epoch 1 ; Iteration 4400/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2563 ; Perplexity 176.12	
[10/16/17 10:46:09 INFO] Epoch 1 ; Iteration 4450/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2371 ; Perplexity 176.27	
[10/16/17 10:46:45 INFO] Epoch 1 ; Iteration 4500/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2418 ; Perplexity 174.09	
[10/16/17 10:47:22 INFO] Epoch 1 ; Iteration 4550/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2393 ; Perplexity 172.56	
[10/16/17 10:47:58 INFO] Epoch 1 ; Iteration 4600/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2500 ; Perplexity 173.08	
[10/16/17 10:48:33 INFO] Epoch 1 ; Iteration 4650/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2503 ; Perplexity 164.68	
[10/16/17 10:49:12 INFO] Epoch 1 ; Iteration 4700/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2461 ; Perplexity 169.70	
[10/16/17 10:49:49 INFO] Epoch 1 ; Iteration 4750/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2680 ; Perplexity 170.70	
[10/16/17 10:50:26 INFO] Epoch 1 ; Iteration 4800/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2669 ; Perplexity 166.70	
[10/16/17 10:51:04 INFO] Epoch 1 ; Iteration 4850/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2553 ; Perplexity 169.00	
[10/16/17 10:51:42 INFO] Epoch 1 ; Iteration 4900/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2715 ; Perplexity 166.83	
[10/16/17 10:52:20 INFO] Epoch 1 ; Iteration 4950/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2450 ; Perplexity 169.51	
[10/16/17 10:52:59 INFO] Epoch 1 ; Iteration 5000/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2844 ; Perplexity 165.17	
[10/16/17 10:52:59 INFO] Saving checkpoint to '../data_opennmt/spacy_filter_4layers_checkpoint.t7'...	
[10/16/17 10:53:46 INFO] Epoch 1 ; Iteration 5050/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2077 ; Perplexity 169.23	
[10/16/17 10:54:23 INFO] Epoch 1 ; Iteration 5100/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2411 ; Perplexity 166.30	
[10/16/17 10:54:58 INFO] Epoch 1 ; Iteration 5150/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2712 ; Perplexity 163.80	
[10/16/17 10:55:34 INFO] Epoch 1 ; Iteration 5200/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2629 ; Perplexity 165.67	
[10/16/17 10:56:10 INFO] Epoch 1 ; Iteration 5250/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2604 ; Perplexity 161.13	
[10/16/17 10:56:48 INFO] Epoch 1 ; Iteration 5300/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2585 ; Perplexity 162.63	
[10/16/17 10:57:24 INFO] Epoch 1 ; Iteration 5350/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2911 ; Perplexity 161.25	
[10/16/17 10:58:00 INFO] Epoch 1 ; Iteration 5400/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2726 ; Perplexity 160.53	
[10/16/17 10:58:37 INFO] Epoch 1 ; Iteration 5450/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2471 ; Perplexity 162.67	
[10/16/17 10:59:13 INFO] Epoch 1 ; Iteration 5500/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2648 ; Perplexity 160.88	
[10/16/17 10:59:50 INFO] Epoch 1 ; Iteration 5550/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2593 ; Perplexity 157.22	
[10/16/17 11:00:26 INFO] Epoch 1 ; Iteration 5600/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2550 ; Perplexity 161.35	
[10/16/17 11:01:03 INFO] Epoch 1 ; Iteration 5650/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2670 ; Perplexity 160.64	
[10/16/17 11:01:40 INFO] Epoch 1 ; Iteration 5700/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2558 ; Perplexity 156.35	
[10/16/17 11:02:16 INFO] Epoch 1 ; Iteration 5750/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2651 ; Perplexity 153.60	
[10/16/17 11:02:53 INFO] Epoch 1 ; Iteration 5800/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2775 ; Perplexity 155.67	
[10/16/17 11:03:29 INFO] Epoch 1 ; Iteration 5850/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2614 ; Perplexity 159.68	
[10/16/17 11:04:07 INFO] Epoch 1 ; Iteration 5900/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2618 ; Perplexity 157.62	
[10/16/17 11:04:43 INFO] Epoch 1 ; Iteration 5950/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2601 ; Perplexity 154.63	
[10/16/17 11:05:18 INFO] Epoch 1 ; Iteration 6000/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2533 ; Perplexity 157.22	
[10/16/17 11:05:56 INFO] Epoch 1 ; Iteration 6050/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2665 ; Perplexity 155.98	
[10/16/17 11:06:34 INFO] Epoch 1 ; Iteration 6100/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2370 ; Perplexity 157.19	
[10/16/17 11:07:10 INFO] Epoch 1 ; Iteration 6150/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2459 ; Perplexity 157.30	
[10/16/17 11:07:46 INFO] Epoch 1 ; Iteration 6200/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2492 ; Perplexity 155.30	
[10/16/17 11:08:22 INFO] Epoch 1 ; Iteration 6250/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2574 ; Perplexity 151.04	
[10/16/17 11:09:00 INFO] Epoch 1 ; Iteration 6300/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2543 ; Perplexity 153.20	
[10/16/17 11:09:38 INFO] Epoch 1 ; Iteration 6350/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2700 ; Perplexity 153.18	
[10/16/17 11:10:14 INFO] Epoch 1 ; Iteration 6400/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2655 ; Perplexity 151.59	
[10/16/17 11:10:51 INFO] Epoch 1 ; Iteration 6450/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2668 ; Perplexity 146.87	
[10/16/17 11:11:27 INFO] Epoch 1 ; Iteration 6500/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2720 ; Perplexity 152.33	
[10/16/17 11:12:03 INFO] Epoch 1 ; Iteration 6550/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2467 ; Perplexity 150.21	
[10/16/17 11:12:39 INFO] Epoch 1 ; Iteration 6600/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2532 ; Perplexity 153.75	
[10/16/17 11:13:16 INFO] Epoch 1 ; Iteration 6650/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2496 ; Perplexity 149.67	
[10/16/17 11:13:49 INFO] Epoch 1 ; Iteration 6700/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2578 ; Perplexity 146.66	
[10/16/17 11:14:26 INFO] Epoch 1 ; Iteration 6750/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2552 ; Perplexity 149.37	
[10/16/17 11:15:01 INFO] Epoch 1 ; Iteration 6800/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2322 ; Perplexity 149.44	
[10/16/17 11:15:38 INFO] Epoch 1 ; Iteration 6850/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2649 ; Perplexity 147.02	
[10/16/17 11:16:14 INFO] Epoch 1 ; Iteration 6900/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2627 ; Perplexity 148.74	
[10/16/17 11:16:49 INFO] Epoch 1 ; Iteration 6950/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2713 ; Perplexity 145.81	
[10/16/17 11:17:27 INFO] Epoch 1 ; Iteration 7000/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2633 ; Perplexity 145.63	
[10/16/17 11:18:04 INFO] Epoch 1 ; Iteration 7050/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2408 ; Perplexity 147.29	
[10/16/17 11:18:41 INFO] Epoch 1 ; Iteration 7100/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2796 ; Perplexity 143.12	
[10/16/17 11:19:17 INFO] Epoch 1 ; Iteration 7150/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2388 ; Perplexity 150.09	
[10/16/17 11:19:52 INFO] Epoch 1 ; Iteration 7200/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2610 ; Perplexity 144.48	
[10/16/17 11:20:29 INFO] Epoch 1 ; Iteration 7250/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2474 ; Perplexity 144.46	
